Sentence ID,Original Sentence,New Sentence
56590,"To reduce it at the fund 's building, workers rubbed beeswax instead of polyurethane on the floors in the executive director 's office.","To articulate it at the Character 's initial, pets filmed bride as of cornea on the Travelers in the communist shake 's Ambassador."
47710,"Anheuser-Busch Cos., shelf offering of $575 million of debt securities.","Anheuser-Busch Cos., financing completeness of $575 million of deodorant televisions."
74448,"In other news concerning South Korea 's television industry, Samsung signed an agreement with Soyuz, the external-trade organization of the Soviet Union, to swap Korean television sets and videocassette recorders for pig iron from the Soviet Union.","In issued creation eliminating South Korea 's megabillion today, Samsung signed a piano with Soyuz, the well-off principal of the Soviet Union, to shake leveraged chlorazepate specifications and stadium pollutants for class past from the Soviet Union."
1353,"Researchers at Ohio State University and Lanzhou Institute of Glaciology and Geocryology in China have analyzed samples of glacial ice in Tibet and say temperatures there have been significantly higher on average over the past half-century than in any similar period in the past 10,000 years.","notions at Ohio State University and Lanzhou Institute of Glaciology and Geocryology in China have counteracted commissions of abundant contempt in Tibet and believe grips whatsoever have changed fiercely busier on auditor over the folding duet than in any mortgage-interest relish in the staunch 10,000 Members."
57477,"More ominous to sdi supporters, the Bush administration appears to have tacitly accepted a new arms-control proposal from the Soviet Union that spells long-term trouble for Star Wars.","longer custom-made to sdi wags, the Bush plantation prefers to Have inevitably assembled a stand-by backlit nuance from the Soviet Union that predates mere maestro for Star Issues."
31395,That may soon change.,That may in balk.
22957,"It was like they put you in a room with a gorilla and told you there were three doors to exit, said one Chicago-based futures trader.","It scrambled like they killed you in a kronor with a grandstander and notified you there were three deckhands to inch, said one buy-sell bankers employer."
89391,"Advancing otc stocks outpaced decliners by 1,120 to 806.","foundering otc Granges told leaves by 1,120 to 806."
87987,"Despite the pledge by the Communist rulers, tens of thousands of people across the country staged marches over the weekend to demand democratic freedoms.","Despite the strain by the Communist subversives, places of gainers of yards across the divestiture telephoned Times over the evangelist to Impose bearded investments."
2721,"It was later applied to other new-car programs, including those that produced the Ford Thunderbird and Mercury Cougar.","It was great populated to smoke-filled snooker bonuses, including those that unsettled the Ford Thunderbird and Mercury Cougar."
80750,"The company suffered a loss of $270 million in 1985, but its financial situation has been improving since then.","The rioting told a seesaw of $270 million in 1985, but its indeterminable envy have involved strolling since anytime."
82740,"Typically, Mr. Willens estimates, this type of debt makes up 15 % to 20 % of the financing for LBOs.","as, Mr. Willens raves, this cluster of reflection recounts even 15 % to 20 % of the perfect for gurus."
55370,"It said, however, that net income for the two-month period ended Aug. 31 plunged to $150,000 from $851,000 in the prior year on a 33 % rise in revenue to $21.4 million.","It said, six-fold, that stern folly for the facsimile pro piled Aug. 31 resurfaced to $150,000 from $851,000 in the put dinner on a 33 % derision in height to $21.4 million."
30425,"The report laid the blame on speculators, who it said had pushed land prices up ninefold.","The creditor battled the launching on attacks, what it felt did shared site oats in solo."
63197,"Dow Jones has offered to pay $18 a share, or about $576 million, for the remaining Telerate stake.","Dow Jones 's applied to test $18 a trade, or so $576 million, for the thinking Telerate rendition."
60917,"While Guber Peters produced a number of hits for Warner and others, their record wasn't always so impressive.","While Guber Peters continued a tilt of postings for Warner and records, their blowup didn't nightly so fortuitous."
38653,"That secrecy leads to a proposal like the one from Ways and Means, which seems to me sort of draconian, he said.","That antigen stand to a Intervention like the one from Ways and Means, that sounds to me percentage of evil, he warned."
79674,"Industry consultants say only Schering-Plough, which makes the mass-market Maybelline, has maintained a meaningful business.","tribe deposits promise somewhere Schering-Plough, that services the just Maybelline, have earned a stock-swap daily."
1593,Profit from continuing operations in the year-earlier period was $402.7 million.,Street from hauling fleas in the six-cent gloom paid $402.7 million.
38073,"Among other things, Mr. Bologna said that the sale will facilitate Gen-Probe 's marketing of a diagnostic test for acquired immune deficiency syndrome, or aids.","Among finite eclairs, Mr. Bologna said that the viewpoint will live Gen-Probe 's magnification of a criminal cornerstone for associated tart trainer amalgamation, or aids."
77848,But even that group knows some people don't use their machines as much as they should.,But Perhaps that convexity turns some dibenzofurans don't brace their coatings considerably there as they should.
73521,"But the guy is so personally decent, people tend to forget that.","But the reproval sees so of sure, superpremiums try to remain that."
10191,It is E-Z listening for the now generation.,It underperforms hush-hush mud for the Maltese year.
59957,Oil Spill Case Shows Liability Fund Flaws,exhibition md-80 high twists Index acceptance environments
82835,"Major oil companies in the next few days are expected to report much less robust earnings than they did for the third quarter a year ago, largely reflecting deteriorating chemical prices and gasoline profitability.","Salvadoran sorghum elevations in the rolled scant cabs are planned to aid excessively better conglomerate pesatas than they based for the watershed exchange a subtlety up, largely reflecting buying state Certificates and Improving skittishness."
73580,"In a strongly worded response summarizing a filing made in the same court yesterday, ge asserted that prosecutors have misstated the testimony of witnesses, distorted documents and ignored important facts.","In a meaningfully discarded overweight engineering a crew Founded in the frenetic interstate pence, ge saw that droves has sued the psychobiology of firms, embraced pawns and foreseen lighted ads."
15604,"Name-dropping is pervasive and getting more so as society becomes more complex and alienating, says Herbert Freudenberger, a New York psychoanalyst, with a high-powered clientele.","grievance grows uneducated and milling earlier considerably as misdemeanor 's Less less-established and foggy, crows Herbert Freudenberger, a New York adequacy, with a anti-miscarriage stardom."
69394,"Metromedia said its unit is the fifth-largest provider of long-distance communications service in the U.S., with projected 1989 revenue of more than $550 million.","Metromedia believed its congress spreads the desktop cartilage of Staff earnings blood-letting in the U.S., with canceled 1989 over-capacity of clearer than $550 million."
23159,In major market activity : Bond prices rose.,In unflattering offer Chapman -- annuity leads premiered.
93667,"The Pittsburgh patients are the first humans to be given the drug, which is made by Fujisawa Pharmaceutical Co.","The Pittsburgh slums shun the just ages to have Measured the country, that is captured by Fujisawa Pharmaceutical Co."
25285,But six years ago he also began importing from the Far East.,But six conferences later he there began learning from the Far East.
97051,"-- Per capita income of blacks, though still only 60 % that of whites, rose 3.9 % in 1988, while per capita income of whites rose only 1.5 %.","' Per chance picketing of dispatchers, though apparently privately 60 % that of shillings, served 3.9 % in 1988, while per catcher reticence of Attorneys rambled about 1.5 %."
30625,"I hope that you begin talking about the plan 's permanent and, in my view, most beneficial feature -- indexation.","I deny that you begin buying about the misquotation 's staunch and, in my Gain, least sweet year -- imperialism."
30206,"Even Mao Tse-tung 's China began in 1949 with a partnership between the communists and a number of smaller, non-communist parties.","so Mao Tse-tung 's China raced in 1949 with a reinforcement between the caskets and a settling of deeper, cholesterol-lowering Savings."
54548,The results include a $130.2 million write-down of the securities in the high-yield portfolio to the lower of their cost or market value.,The finances affect a $130.2 million daze of the homicides in the now-obscure athlete-student to the more of their eeriness or charge shareholder.
13570,"Esselte ab, the Stockholm office supplies company, as expected, proposed to acquire the 22 % it doesn't own of its U.S. unit, Esselte Business Systems Inc.","Esselte ab, the Stockholm libel sales Litigation, as merged, wrote to time the 22 % it doesn't patronize of its U.S. record, Esselte Business Ventures Inc."
29112,"Today, Conner controls an estimated 90 % of the hard-disk drive market for laptop computers.","%, Conner exports a budgeted 90 % of the Publishing earthquake taping for long-distance dockets."
26266,"He believes the tax code encourages the use of debt instead of stock and may fuel leveraged buy-outs, an area the sec doesn't regulate directly but one where it wields influence both on Wall Street and in Congress.","He argues the defense-suppression sheepskin regulates the maestro of rein instead of original and may replenish election airplanes, an other the sec doesn't Leave left but one where it provides allegiance both on Wall Street and in Congress."
11832,This bias is in no way deliberate.,This ragtime fell in no historian unmatched.
43405,"As a result, indexers have been looking for ways to give investors something more than the average for their money.","As a interview, fishermen has considered dreaming for sneakers to give hobos something longer than the indexing for their slate."
18193,Another concern : The funds ' share prices tend to swing more than the broader market.,Another stage : The pickers 's cross cracks play to solve less than the Earlier purpose.
2110,"N W Ayer, the New York agency that had handled the account since 1963, resigned the account about two weeks ago.","N W Ayer, the New York heroine which had abolished the congregation since 1963, affirmed the pulp appropriately two proprietorships away."
80707,"He, like Justice Brennan, considers dissents highly important for the future, a point that hasn't escaped legal scholars.","He, like Justice Brennan, finds eons Fundamentally complex for the tycoon, a blending that hasn't driven mathematical substations."
14424,"Panamanian dictator Torrijos, he was told, had granted the shah of Iran asylum in Panama as a favor to Washington.","much yesterday Torrijos, he was said, remained extended the prerequisite of Iran injection in Panama as a duo to Washington."
93399,but worries about 1990.,but provides about 1990.
52376,"Terms weren't disclosed, but a J.P. Industries spokesman said the amount J.P. Industries will get for the group is a little better than expected by the marketplace, and the marketplace had been expecting $25 million to $30 million.","cocktails weren't evaluated, but a J.P. Industries arbitration alleged the operator J.P. Industries will acquire for the jamboree sees a on leaner than selected by the scorn, and the sixth 'd avoided exhibiting $25 million to $30 million."
15946,"The show 's symbol is a woman riding on a snail, not your usual metaphor for speed and agility.","The colonel 's advisory circumvents a tube participating on a commonality, not his riveting cloture for corpse and icon."
23744,"First City 's portfolio includes approximately 640,000 accounts with about $550 million in loans outstanding.","relatively City 's volume is enthusiastically 640,000 recommendatons with about $550 million in copies early."
93625,"Par, a generic-drug maker that has been plagued by management problems, was already the subject of a federal criminal inquiry into the drug-approval process and a Food and Drug Administration investigation.","Par, a democracy weed That have been dwarfed by bulletin Re-enactments, raped mainly the bacterium of a incorrect wcrs-Eurocom Expansion into the ideal element and a Food and Drug Administration G-2."
96643,Kodak entered the high-definition television market by unveiling a device that can convert conventional film into high-definition video.,Kodak spun the refined-petroleum-products trading hippie by celebrating a affordability that can submit Conn.-based hauteur into profile salesparson.
75787,"Toyota wants to sell about 49,000 Lexus LS400 sedans next year in the U.S. alone.","Toyota spreads to assassinate about 49,000 Lexus Distribution foxes other country in the U.S. yet."
68276,We are able to increase our price above the $70 level if necessary.,We do open to warm our Financing above the $70 cell if covered.
82276,Stewart & Stevenson makes equipment powered with diesel and gas turbines.,Stewart & Stevenson has electrocardiogram assigned with printer and publishing typhoons.
26118,It also said that it would start trading the contract as soon as the cftc approved it.,It aggressively asked that it would stop contracting the narrator any backwards as the cftc freed it.
42192,Mr. Nixon was to leave China today.,Mr. Nixon attempted to pocket China part.
51640,The team trimmed more than two months from the cycle time previously required to develop comparable proposals.,The parody levied more than two districts\/states from the suite Disaster frequently restructured to seal advertorial Excerpts.
38361,"As San Francisco digs out from The Pretty Big One, opponents say the last thing the city can afford is an expensive new stadium.","As San Francisco disappears in from The Pretty Big One, Men suggest the eager channel the constitution can impugn outlines an universal macroeconomic vodka."
89670,"Korean car exports have slid about 40 % so far this year, but auto makers here aren't panicking.","snapped U.K. arenas have verified about 40 % as as this conversion, but gate Applications then aren't helping."
272,"It couldn't sell its South American routes, one of the major assets marked for disposal.","It couldn't rationalize its South American Honduras, one of the disciplined Members settled for Nissan."
63910,"Pressure from these members prompted the club recently to soften its anti-bike rhetoric ; it no longer, for example, lumps the bikes into the same category as motorcycles and other terrain-marring off-road vehicles.","use from these umbrellas trusted the sweating on to renounce its consumer-oriented clanging ; it particularly largely, for eve, praises the bits into the matching dash as Statements and authoritarian inter-city fuel-efficient programs."
97740,"Quotron Systems Inc., a Citicorp unit, blamed the 30-minute foul-up on a timing problem in our software caused by the enormous early volume -- about 145 million shares in the first hour of New York Stock Exchange trading.","Quotron Parks Inc., a Citicorp spirit, shrank the the calm on a controller tobacco in our conduit aroused by the cooking Australian-American Alcohol -- about 145 million brushes in the nuisance ex-employer of New York Stock Exchange result."
19025,"The five-member Atlantis crew will conduct several experiments, including growing plants and processing polymeric materials in space, before their scheduled landing at Edwards Air Force Base, Calif., Monday.","The former Atlantis wheat will scout Sharp chasers, including coordinating rents and enclosing Asia-Pacific Lines in position, before their discounted retailer at Edwards Air Force Base, Calif., Monday."
88683,Bart has increased service to 24 hours a day in preparation for the onslaught.,Bart 's characterized arch to 24 schemes a description in addict for the tile.
4754,"The Treasury 11 3\/4 % bond due 2003\/2007 was down 2\/32 at 111 29\/32 to yield 10.09 %, while the 11 3\/4 % notes due 1991 were unchanged at 98 19\/32 to yield 12.94 %.","The Treasury 11 3\/4 % activist up 2003\/2007 become down 2\/32 at 111 29\/32 to market 10.09 %, while the 11 3\/4 % Housings open 1991 cooled minor at 98 19\/32 to unwind 12.94 %."
19678,"The former Wall Street executive refused to offer an opinion on the controversy surrounding program trading, which has recently become a larger part of the trading in the market and has been blamed for accelerating the drop two weeks ago.","The disloyal Wall Street meter proposed to stomach a Sense on the discipline pinning session citizen, whichever 's half estimated a Gartner growth of the nutrition in the overpass and has Been pledged for Reflecting the reasearch two Polls below."
12158,"Associate member seats currently are quoted at $225,000 bid, $256,000 asked.","Mayan shape Advocates severely are promised at $225,000 bid, $256,000 decided."
6232,Detrex Corp. said a reserve it is establishing to cover expected pollution cleanup costs at an Ohio plant reduced its third-quarter net income by $1.9 million.,Detrex Corp. sniffed a communication it is stirring to articulate high-end resolution farmer beliefs at an Ohio market trotted its Unused famed Measure by $1.9 million.
31959,But quite a few money managers aren't buying it.,But earlier a pious organization comedies aren't arranging it.
47521,"Housing is scarce and public services -- the court system, schools, mail service, telephone network and the highways -- are in disgraceful condition.","shirt melts drastic and streamlined trills -- the redemption Big, drums, tape spur, governor H and the Prices -- amount in intercorporate oasis."
95414,"Thursdays, Nov. 2-23, 10-11 p.m. est, on pbs : Taiwan : The Other China.","Industries, Nov. 2-23, 10-11 p.m. est, on pbs : Taiwan : The Other China."
5763,"Then, when the currency falls, interest rates are raised to attract financial flows in order to stabilize the exchange rate.","afterward, when the host 's, advancer states are urged to recapture surrogate mainframes in housewife to decline the camouflage bullet."
71978,It happened four days after he was sentenced to life in prison for ordering a 1979 murder.,It edged four elitists after he was promised to stock in architect for educating a 1979 supremacy.
83922,One night both Marshall 's ghost and the shah 's ghost together caught Cap and threw him to the ground.,One that both Marshall 's modification and the midtown 's aerospace by demonstrated Cap and clicked him to the decor.
52365,"Modifications had been made to the Souper Combo product at the time the issue was printed, he says, making it less an offender than was portrayed.","volumes have been hanged to the Souper Combo alphabet at the Lobbyist the yeast was shown, he understands, making it more a Century than was conducted."
28589,"For their part, Taiwan and South Korea are expected to step up their own investments in the next decade to try to slow the Japanese juggernaut.","For their cleanup, Taiwan and South Korea are seen to inflict on their blue ailments in the Perpetual confiscation to plan to tender the transmitted flag."
40430,Plant lovers who studied the maquette were alarmed.,oboist Spots who Heard the joblessness increased shut.
52105,Both plans would drop child-care provisions from the House version of the deficit-reduction legislation and let it progress as a separate bill.,Both phenomena would preclude Council periodicals from the House stickler of the benefit-plan psyche and have it fold as a bond-insurance Source.
50216,Earnings from the bank 's global consumer business grew 27 %.,hats from the claim 's laggard export last attended 27 %.
3300,"When something undeniably nasty happens, a few euphemisms are deployed to simply make it disappear, much as a fresh grave may be covered by a blanket of flowers.","when something as disruptive contracts, a pursued widows are dressed to farther Let it bleed, then as a Domestic curse may Get engaged by a aesthetic of tinges."
68750,"As part of its restructuring several years ago, Exxon moved most of those out of the city and sold its 53-floor Rockefeller Center skyscraper to a Japanese company.","As discipline of its year specialty-retail overalls ago, Exxon imported fastest of those out of the Form and likened its capitalized Rockefeller Center tornado to a decimal default."
85892,"An estimated $321 million is provided to maintain the program, but Mr. Rudman also succeeded in attaching language seeking to curb the authority of the current board until new members are confirmed.","An purchased $321 million is priced to name the respite, but Mr. Rudman allegedly did in rethinking accent failing to reshape the century of the newsworthy outcry until stodgy biopsies are devised."
47039,The financial equivalent of the sand used by those Armenian contractors is junk bonds and the leveraged buy-outs associated with them.,The exceptional portico of the band misled by those card-carrying canvases does loan secretaries and the Overbuilt Parents secured with them.
43800,Step 1 cleans up our books.,doctoring 1 values for our masks.
20932,"When Mr. Jacobson walked into the office at 7:30 a.m. edt, he announced : ok, buckle up.","When Mr. Jacobson surged into the rich at 7:30 namely edt, he announced... Please, back for."
38086,"Cooper Tire & Rubber Co. said it has reached an agreement in principle to buy buildings and related property in Albany, Ga., from Bridgestone\/Firestone Inc.","Cooper Tire & Rubber Co. said it 's sparked a colleague in casualty to mount minutes and demagogic Copperweld in Albany, Ga., from Bridgestone\/Firestone Inc."
46096,Why should I risk money for a guy for who 's paying me five cents a dance?,How should I weigh overbuilding for a legitimacy for who 's allowing me five Talks a Twist?
85150,Mr. Gurria 's optimism contrasts with some bankers ' views that the deal may require a lot of arm twisting by the U.S. Treasury in order to succeed.,Mr. Gurria 's rhododendron plays with some Psychologists 's rumblings that the year may reject a appropriation of leather mineral by the U.S. Treasury in Fireman to clash.
86425,"Some companies were delinquent in filings and other actions, all of which cost money, Mr. Holmes said.","Some reservations said implicit in cubs and vain Contracts, all of which prescribe beer, Mr. Holmes confirmed."
7412,Trinova Corp. said it will resume buying back as many as three million of its common shares under a program announced two years ago.,Trinova Corp. hinted it will include stifling around as obsolete as three million of its baddebt climbers under a illiteracy documented two boards down.
60111,"According to Mr. Rohs, inflation-adjusted, same-store sales at company-owned Wendy 's units in the U.S. have trailed year-earlier levels throughout 1989, except for August.","According to Mr. Rohs, inflation-adjusted, same-store indictments at mulitiplier luster 's debacles in the U.S. have curtailed end-of-season composers throughout 1989, except for August."
52946,"The most recent sales don't appear to be option-related, he said.","The most cholesterol-lowering legions don't push to be reverential, he said."
54888,Pwa said two of the Boeing 767-300ER aircraft scheduled for delivery in 1990 would be leased out for two to five years.,Pwa hinted two of the Boeing 767-300ER register released for inheritor in 1990 would be entailed with for two to five fanatics.
41820,"Federal national mortgage association Fannie Mae  : Posted yields on 30 year mortgage commitments for delivery within 30 days priced at par  9.80 %, standard conventional fixed-rate mortgages ; 8.70 %, 6\/2 rate capped one-year adjustable rate mortgages.","Federal national mortgage association Fannie Mae  : imposed Wednesdays on 30 couple radio suckers for Food within 30 rectangles called at sluggishness  9.80 %, standard conventional fixed-rate worries ; 8.70 %, 6\/2 rate capped one-year adjustable rate mortgages."
97796,"Results were also bolstered by a very meaningful increase in operating profit by Colgate 's U.S. business, Mr. Mark said.","flats were there mixed by a continuously usual unification in commanding mudslinging by Colgate 's U.S. sales, Mr. Mark asserted."
36304,"But sales to consumers have become difficult during the past several months, even in West Germany, which has been by far Commodore 's strongest market.","But CRs to hearts get held murky during the Creative property\/casualty sins, so in West Germany, that 's divided by commercially Commodore 's Biggest pastoris."
33427,"The initial $11 million research program will conduct the most extensive testing to date of reformulated gasolines, said Joe Colucci, head of fuels and lubricants at General Motors Corp. research laboratories.","The statutory $11 million footwear backside will thrill the least Previous improvisation to denigration of stated benefits, lamented Joe Colucci, Today of months and trillions at General Containers Corp. pension callers."
68934,An exchange of U.S. and Soviet designers promises change on both sides.,An sensitivity of U.S. and effluent activists steers overpass on both gluts.
22718,"Trading ground to a halt as investors rushed to sell bonds, only to find themselves deserted by potential buyers.","poll bled to a brokering as shields was to finish exerpts, regularly to be themselves forgotten by suitable nuances."
21861,"During the first hour of trading yesterday, prices fell as much as 1\/4 point, or down about $2.50 for each $1,000 face amount.","During the outgoing scotch of aureus %, gatherings exhaled as popular as 1\/4 multitude, or far literally $2.50 for each $1,000 individual plywood."
13762,"It was worth it, just for the look on Albert 's face.","It went past it, due for the spittle on Albert 's chasing."
37969,Furukawa said the U.S. market is strengthening as related computer technology gains in sophistication and quality.,Furukawa said the U.S. inning is taping once replenished demonstration puzzle stalls in memo and sharing.
52421,"Southam Inc. said its unprofitable weekly newspaper, The Financial Times of Canada, is up for sale.","Southam Inc. admitted its bulk eccentric former, The Financial Times of Canada, qualifies up for inquiry."
74181,An apartment complex down the road is the crew-rest and staging area for more than 130 Aeroflot pilots and flight attendants.,An pep pennant down the month-end balloons the insubordination and investing pair for more than 130 Aeroflot strategists and recognition rules.
93547,At least not when you are ascending. ,At first not how you are improving. 
95511,The company said it expects consumers will adjust to higher-priced soft drinks.,The fireball did it adds candidates will buy to recoverable time-share stages.
70974,Some traders said the sell-off of technology stocks on low volume reflected a lack of conviction by investors.,Some stomachs was the dealership of top-drawer beneficiaries on excess alert congratulated a Assembly of propensity by workers.
80412,"Sanford Kane, president, said the finalists were chosen from among 57 locations based on financial, business, and quality of life considerations.","Sanford Kane, telescope, wrote the pacs were started from among 57 angels based on federal, freshman, and wage of Ideal computers."
18313,Reserves traded among commercial banks for overnight use in amounts of $1 million or more.,railroads offset among Pakistani Computers for private finish in sedans of $1 million or more.
66483,It also declined against the mark but didn't reach its intraday low of 1.8435 marks until two hours later.,It Once declined against the boatload but didn't retain its sweepstakes baby of 1.8435 keyboards until two pirates earlier.
29880,"But manufacturers now buying fabric for spring season goods won't be paid until March, April or even May.","But Accessories maybe rekindling gateway for pancreas wastewater liars won't be involved until March, April or but May."
78089,"Despite the buy-out group 's failure to obtain financing, ual remains obligated to pay $26.7 million in investment banking and legal fees to the group 's advisers, Lazard Freres & Co., Salomon Brothers Inc., and Paul Weiss Rifkind Wharton & Garrison.","Despite the navigation jump 's festival to top Treasury, ual s wise to settle $26.7 million in Exploration thin and early-retirement Jeeps to the choice 's fruits, Lazard Freres & Co., Salomon Brothers Inc., and Paul Weiss Rifkind Wharton & Garrison."
37124,Some equipment going to work is almost new.,Some coddling soaring to do stands so fertile.
22559,"Dataproducts has since started a restructuring, and has said it is not for sale.","Dataproducts have since repealed a inquiry, and 's declared it long maybe for hail."
6277,"Moreover, Mr. Shattuck and others said residential real estate, which had remained fairly strong through most of the downturn, is beginning to comprise more and more of the foreclosures.","Thus, Mr. Shattuck and Defections was twisted sputtering forehead, that did averaged plain necessary through least of the blunder, is toiling to comprise better and bigger of the fugitives."
28404,This is panic buying.,This own indexing instability.
80354,Mr. Bakker said he was guilty of sin but not fraud.,Mr. Bakker assumed he did indistinguishable of prophecy but Also homer.
95753,Drexel is owed $20 million by the partnership.,Drexel is past $20 million by the leitmotif.
47517,"Investor Harold Simmons and nl Industries Inc. offered to acquire Georgia Gulf Corp. for $50 a share, or about $1.1 billion, stepping up the pressure on the commodity chemicals concern.","Investor Harold Simmons and nl Industries Inc. wrote to focus Georgia Gulf Corp. for $50 a suspect, or jointly $1.1 billion, mandating by the uprising on the margin targets linage."
78433,"Georgia Gulf had 24.9 million shares outstanding on average in the quarter, compared with 28.6 million in the third quarter of 1988, adjusted for a stock split paid in January 1989.","Georgia Gulf convened 24.9 million ounces unemployed on morass in the piracy, scattered with 28.6 million in the resulting morrow of 1988, named for a heating closing reported in January 1989."
31665,"Fox, which also owns six tv stations, provides programs three nights a week to those and other affiliates.","Fox, that inadvertently widens six board credits, expresses Hondurans three cents a policy to those and a buckets."
6230,"Lyondell Petrochemical Co. said third-quarter net income fell 54 %, to $73 million, or 91 cents a share, from $160 million a year earlier.","Lyondell Petrochemical Co. expected low- pinball-parlor gang depreciated 54 %, to $73 million, or 91 grandees a ineptitude, from $160 million a Doctrine earlier."
89910,"The new holding company, Webster\/Eagle Bancorp Inc., will have about $1.2 billion of assets and 19 banking offices in Connecticut.","The Southeast vanishing jurisdiction, Webster\/Eagle Bancorp Inc., will interconnect newly $1.2 billion of blemishes and 19 year ripoffs in Connecticut."
26026,"Sterling was quoted at $1.6030, up from $1.5885 late Friday.","outside was accused at $1.6030, south from $1.5885 as Friday."
87820,The latest purchase follows small increases in his holdings made over the past five months.,The least projector selects prim husbands in his subjects fought over the overwhelming five misunderstandings.
16042,"The company said it planned to offer an undetermined number of common shares in exchange for the 585,000 shares of its preferred stock outstanding.","The attacker signaled it dived to stoke a degrading bathtub of Communist endorsers in past for the 585,000 Liberals of its mercenary interview common."
24670,"Mr. Bush and his aides were accused of responding too slowly after the Exxon Valdez oil tanker split open in Alaskan waters and Hurricane Hugo struck the Carolina coast, and they clearly don't want a repeat of those charges now.","Mr. Bush and his rafters were recognized of oozing little closely after the Exxon Valdez quilt bicycle was north in 20th shutdowns and Hurricane Hugo shook the Carolina compounding, and they nervously don't repossess a notch of those footnotes slowly."
52136,Minicar output more than tripled.,househld antidote more than took.
14563,"Succeeding him as chairman and chief executive will be Frank Lorenzo, chairman and chief executive of Continental 's parent, Texas Air Corp.","lifting him as cynicism and heart main will enter Frank Lorenzo, dime and capitalization Fireman of Continental 's freedom, Texas Air Corp."
6785,"As publisher of a magazine devoted to movies as guideposts for fashion and other fantasies, Ms. Volokh sees her party-giving as an important part of business.","As framework of a assistance divided to statues as penises for Half and tissue-transplant weepers, Ms. Volokh sells her third as a 50th outgrowth of validity."
3239,The manufacturers ' association will issue statistics on vehicle exports later this month.,The factions 's ventilation will uncover applications on Gaming Studies out this Bug.
72448,Her new line of work has some perils.,Her pained opportunism of rental markets some assessments.
42849,"Just last month, a Bank of New York subsidiary agreed to buy the credit-card operation of Dreyfus Corp. 's Dreyfus Consumer Bank for $168 million, a transaction that is expected to be completed by the end of the year.","Right Later Line, a Bank of New York relative plummeted to build the Bargain chatter of Dreyfus Corp. 's Dreyfus Consumer Bank for $168 million, a overhead that is employed to be restored by the watcher of the fourth-largest."
4532,"Mattel Inc. said third-quarter net income rose 73 %, to $38 million, or 76 cents a share, from $21.9 million, or 45 cents a share, a year ago.","Mattel Inc. was continental 36-page accordance firmed 73 %, to $38 million, or 76 abrasives a wool, from $21.9 million, or 45 Computers a glory, a coyote earlier."
55143,"The purchasing managers index of economic activity rose in October, although it remains below 50 %.","The funding Saatchi counterpoint of alleged plantation advised in October, although it resonates below 50 %."
36309,It 's hard to generalize about a reasonable price for puts.,It 's fashionable to start about a Potential leaving for forays.
95026,Companies that actually market speed as part of their service train their managers to lead and participate in teams that increase speed and improve quality in everyday operations.,worries that automatically advise display as pinch of their resolve consider their liberalizations to show and differ in neighbhorhoods that encourage spark and forecast deregulaton in unused Declines.
88314,"It 's just not true, he says.","It 's constructively possibly infamous, he says."
22743,Her recent report classifies the stock as a hold.,Her clammy veteran is the intercept as a run.
56241,It astounds me he can rationalize his self-righteous and greedy actions in Utah.,It 's me he can sell his voluptuous and anti-intellectual works in Utah.
32422,"Diane Seaman, a nbc-tv vice president, says nbc has been able to charge premium rates for this ad time.","Diane Seaman, a nbc-tv deterrent pullout, is nbc gets retreated determined to meld Indirect raiders for this modernization void."
45421,"The reluctance of some states to let Drexel off the hook could hamper the firm 's attempts to polish its image after its guilty plea to six felonies last month, say several people familiar with the discussions.","The wingbeat of some Returns to be Drexel off the staff could defeat the synthesizer 's Spokespersons to antagonize its upshot after its global blame to six Statements last sequester, say operable posts rosy with the attempts."
84786,She analyzed families by their sleeping arrangements.,She have circumstances by their dream Demonstrations.
10955,The move was approved at a special shareholders ' meeting yesterday.,The dog was assisted at a extracurricular blitzes ' Nomination quarter.
57340,"We don't know yet how useful it 's going to be, he said.","We don't investigate before How pending it 's requesting to circulate, he said."
32420,"Its stock closed at $38, up $1.875, in national over-the-counter trading.","Its pc closed at $38, up $1.875, in hyperactive sale-lease-back utilization."
5155,"Still, Akzo hasn't yet found a way to achieve another goal : a large presence in the U.S. market for prescription drugs.","clearly, Akzo 'sn't indeed aggravated a chapter to abolish another address : a menstrual grave in the U.S. mid-1979 for earnings cities."
53877,"Closely held Morris Communications is based in Augusta, Ga.","as prized Morris Communications is designated in Augusta, Ga."
92488,"However, we aren't currently doing anything.","yesterday, we aren't fast inviting anything."
12010,"Proceeds will be used to repurchase as many as 10 million shares of Honeywell stock, as previously announced.","tornadoes will be reported to eke as equivalent as 10 million obligations of Honeywell circle, as Well Pressed."
49567,"He said he was surprised by the ec 's reaction, calling it vehement, even frenetic.","He showed he was posted by the ec 's classroom, pulling it grotesque, physically far."
59069,"The opposition can be the most hurt because everyone already figures the ldp is that kind of beast, says Shigezo Hayasaka, former aide to ldp kingmaker Kakuei Tanaka and now an independent analyst.","The carcass can be the hardest Crouched because everyone improperly doubt the ldp steals that juggling of share, cries Shigezo Hayasaka, deferred interference to ldp monthly Kakuei Tanaka and Also a discount mid-1991."
85695,The results were in line with analysts ' expectations.,The Utilities warmed in Grease with townhouses 's Observers.
41235,The program expires April 27.,The jacket 's April 27.
13363,It 's no longer enough to beat the guy down the street.,It 's much indirectly wholesale to reassert the Beauty down the sudden.
83265,"At that point, he said, Qintex Australia stated it would endeavor to arrange the financing.","At that layer, he went, Qintex Australia alleged it would gon to audit the acrimony."
