Sentence ID,Original Sentence,New Sentence
69650,It would also help us in our search for equity partners.,It would internally sell us in our donation for urethane rigors.
60968,Price : $265 million.,dozen : $265 million.
56007,"Solidarity doesn't care for the good of this region, he says after a few pleasantries.","Solidarity doesn't do for the vigil of this distiller, he lasts after a brilliant Suitors."
14425,That 's not an average to soothe Giant rooters.,That 's further a microcosm to interconnect Giant boutiques.
76385,"According to officials in Washington, the State Department hoped that by pleasing President Arias, it would gain his support to postpone any decision on the Contras until after Mr. Ortega 's promises of democratic elections were tested next February.","according to positions in Washington, the State Department admitted that by hawking President Arias, it would undo his aircraft to reimpose any vomiting on the Contras until after Mr. Ortega 's loopholes of demonic Loans were defrauded next February."
67265,"Ge Chairman John Welch has been besieged with phone calls complaining about his unit 's program trading, according to a person close to him.","Ge Chairman John Welch 's been exposed with passbook masseuses guarding about his squabbling 's brood barometer, beginning to a infamy excessive to him."
49357,Anheuser-Busch plunged 4 3\/8 to 38 1\/2 on 3.5 million shares.,Anheuser-Busch lurched 4 3\/8 to 38 1\/2 on 3.5 million hours.
2440,"I 'm not going to be stampeded into overreacting to any of this, President Bush told Mr. Apple in this week 's interview.","I 'm universally planning to have offered into Dealing to any of this, President Bush told Mr. Apple in this showcase 's syndicate."
81666,"Given enough of these, this will drive everyone out except the most hardy, he adds.","Come contemplation of these, this will vitiate everyone up except the best controversial, he delights."
72557,Revenue edged up to $8.9 billion from $8.81 billion.,physician flattened on to $8.9 billion from $8.81 billion.
85365,Rorer in July had projected lower third-quarter operating profit but higher profit for all of 1989.,"Rorer in July have sought lower 4,800-acre junction pull but earlier cause for all of 1989."
2441,Jocelyn Tomkin Astronomy Department University of,Jocelyn Tomkin Astronomy Department University of
68099,"This deal is like a Roach Motel, he said.","This pile remains like a Roach Motel, he agreed."
58411,A reinsurance company effectively insures insurance companies that wish to spread the risk of a particular policy.,A cable crest duly lists roller statues that are to stock the bar of a cherished demagoguery.
55416,"The plan may include selling branches, consolidating or eliminating departments, and winding down or disposing of unprofitable units within 18 months.","The representation may continue providing catalogs, upholding or detailing ovens, and switching up or retiring of Own hours within 18 bureaus."
10911,Foreign prime rates : Canada 13.50 % ; Germany 8.50 % ; Japan 4.875 % ; Switzerland 8.50 % ; Britain 15 %.,structural kind settings : Canada 13.50 % ; Germany 8.50 % ; Japan 4.875 % ; Switzerland 8.50 % ; Britain 15 %.
37082,"Province of Nova Scotia -- $250 million of 8 1\/4 % debentures due Nov. 15, 2019, priced at 99.775 to yield 8.28 %.","Province of Nova Scotia -- $250 million of 8 1\/4 % emergencies due Nov. 15, 2019, priced at 99.775 to accompany 8.28 %."
16869,The Dow Jones Industrial Average fell 26.23 points to 2662.91.,The Dow Jones Industrial Average remained 26.23 traders to 2662.91.
56163,"Such authority is more than adequate, say opponents of the legislation.","major seating does dumber than crass, say planes of the travel."
94408,"It 's bad soil, he says.","It 's recombinant point, he believes."
16660,But Learning Materials matched on 66.5 of 69 subskills.,But Learning Dynamics increased on 66.5 of 69 classifications.
38706,We were out of the box.,We took out of the table.
39486,Federal Home Loan Mortgage Corp. --,Federal Home Loan Mortgage Corp. --
56138,"Mr. Florio savors this vindication, but at age 52, the congressman is also a product of his times and losses.","Mr. Florio arouses this dose, but at telegram 52, the I incorporates wildly a evaporation of his arguments and components."
5279,Other gainers were companies with one or more undamaged California refineries.,further deviations decided modifications with one or closer broad California trivia.
50033,Backlog at General Dynamics rose to $16.5 billion from $15.8 billion.,construction at General Grants fizzled to $16.5 billion from $15.8 billion.
46748,Latest approvals : Bell Atlantic 's New Jersey Bell and General Dynamics.,weakest regulators : Bell Atlantic 's New Jersey Bell and General Brokers.
55707,What counts is the bottom line.,Who 's flows the opposing moisture.
70477,"If they finish today, the Sharpshooter can pump tomorrow.","If they root year, the Sharpshooter can develop yesterday."
16577,A spy was born.,A occasion was described.
19165,"Kadane Oil Co., a small Texas independent, is currently drilling two wells itself and putting money into three others.","Kadane Oil Co., a Jamaican Texas pilot, is yesterday cramming two merchandisers itself and keeping boy into three pupils."
33058,The issue will be sold through Morgan Stanley & Co.,The National will be maintained through Morgan Stanley & Co.
53916,"Once somebody eats one, they get hooked.","Once somebody share one, they get curtailed."
34030,They are buying an operation that is running well.,They are cheating an ambulance which is trudging no.
20879,But further major advances on the Nikkei aren't foreseen this week by market observers.,But futile workable droplets on the Nikkei aren't Managed this willingness by yesterday styles.
50038,But the process of convening the intergovernmental conference doesn't require unanimity.,But the perchlorate of drumming the pilot homecoming doesn't sabotage union.
68295,"Actually, the region 's economy retained a firm foundation.","very, the chase 's bass got a renal body."
26060,"From Italy there is Angelo Gaja Barbaresco at $125 a bottle, Piero Antinori 's La Solaia, a $90 Cabernet from Tuscany, and Biondi-Santi Brunello at $98.","From Italy there 's Angelo Gaja Barbaresco at $125 a sleaze, Piero Antinori 's La Solaia, a $90 Cabernet from Tuscany, and Biondi-Santi Brunello at $98."
26210,"I 'm pretty confident I 'm catching everything, he says.","I 'm temporarily happy I 'm fulfilling everything, he insists."
45360,A company spokesman said he couldn't explain their sudden bullishness.,A surprise accident wrote he couldn't market their wonderful regimentation.
70603,One of their pastors has envisioned a new utopia of creative socialism.,One of their shuttles 's swallowed a Independent screening of growing euphoria.
77419,"He contended that the Fed won't ease rates further, but predicted Bundesbank officials will relax key rates in West Germany.","He maintained that the Fed won't construct troubles daily, but began Bundesbank Pressures will prosecute stable verdicts in West Germany."
24385,B.F. Goodrich dropped 1 3\/8 to 49 1\/8.,B.F. Goodrich declined 1 3\/8 to 49 1\/8.
24924,"For bankers and regulators, Arizona is looking more like Texas every day.","For sensibilities and Rights, Arizona is filing more like Texas every trial."
23981,"Under terms of the stock, the Yukon esop can demand that the stock be redeemed for $4,090,000 on Nov. 30, but nbi said it is legally prohibited from making the redemption.","Under cheerleaders of the minimill, the Yukon esop can propose that the import have frozen for $4,090,000 on Nov. 30, but nbi began it is usually lavished from snubbing the gametocide."
34304,"Strategies vary for Westridge Capital, which has $300 million under management.","soulmates bowl for Westridge Capital, that pictures $300 million under vice."
6276,"The takeover was submitted for approval by the West German cartel office, bsn said.","The whimsy was rooted for reappraisal by the about pious current confusion, bsn observed."
80374,"Dow will own 60 % of the venture, with Eli Lilly holding the rest.","Dow will have 60 % of the changing, with Eli Lilly separating the drubbing."
58055,There is no asbestos in our products now.,there 's no economist in our Judges through.
16626,"The pilots are either for us or extremely against us, he says with a sigh.","The heirs lead either for us or actively against us, he says with a puff."
16660,But Learning Materials matched on 66.5 of 69 subskills.,But Learning ads came on 66.5 of 69 booths.
32908,It was considered South Africa 's largest opposition rally.,It was sold South Africa 's least grass alternative.
20835,"Pfizer gained 1 7\/8 to 67 5\/8, Schering-Plough added 2 1\/4 to 75 3\/4, Eli Lilly rose 1 3\/8 to 62 1\/8 and Upjohn firmed 3\/4 to 38.","Pfizer planned 1 7\/8 to 67 5\/8, Schering-Plough chose 2 1\/4 to 75 3\/4, Eli Lilly called 1 3\/8 to 62 1\/8 and Upjohn mushroomed 3\/4 to 38."
45880,His lawyer could not be reached for comment.,His falloff could longer be keyed for Analyst.
37739,Other terms to be fixed Nov. 1.,informal F-18s to be influenced Nov. 1.
36060,"The Nasdaq Financial Index rose 2.09, to 454.86.","The Nasdaq Financial Index bid 2.09, to 454.86."
71876,Investors who sold everything after the crash of 1987 lived to regret it.,pacemakers What produced everything after the software of 1987 was to photocopy it.
74919,And they will even serve it themselves.,And they will longer stock it themselves.
62112,A lot of the professional traders are just going back and forth.,A field of the dissimilar homeowners are all lobbying increasingly and accordingly.
87068,Sales rose 50 % to $2.1 billion from $1.4 billion.,sketches brought 50 % to $2.1 billion from $1.4 billion.
42520,He recently began increasing his cash position to 45 % of his portfolio.,He ago began seeing his advertiser sorghum to 45 % of his fax.
3368,"Oliver Berliner Beverly Hills, Calif.","Oliver Berliner Beverly Hills, Calif."
46484,The firm said that losers outnumbered gainers by more than three to one among the 122 funds it tracks.,The cleansing realized that essentials encouraged years by less than three to one among the 122 tools it describes.
59415,"New Zealand 's finance minister, David Caygill, lashed out at such suggestions.","New Zealand 's trial jealousy, David Caygill, cooled with at few necks."
3368,"Oliver Berliner Beverly Hills, Calif.","Oliver Berliner Beverly Hills, Calif."
81910,"Greg Confair, president of Sigma Financial Inc. in Allentown, Pa., also recommends that investors go heavily for cash.","Greg Confair, agreement of Sigma Financial Inc. in Allentown, Pa., promptly calculates that toiletries rally late for subsidization."
48547,Analysts estimate that sales of the two businesses could raise roughly $2 billion.,Activists contend that solvents of the two exemptions could market namely $2 billion.
59491,"Mr. Lang says he isn't scouting new acquisitions, at least for now.","Mr. Lang denies he isn't diminishing feline Shippers, at most for next."
35545,The airline is attempting to show that Israel and West Germany warned the U.S. about the impending attack.,The installation is offering to guarantee that Israel and West Germany upgraded the U.S. about the adroit toccata.
17980,Source : Fulton Prebon U.S.A.  Inc.,yellow : Fulton Prebon U.S.A.  Inc.
72667,The three existing plants and their land will be sold.,The three balancing grounds and their portable will have gone.
83339,"Thursday, October 19, 1989","Thursday, October 19, 1989"
90616,Scoring High matched on 64.5.,Scoring High approved on 64.5.
43220,"Himont, Quantum and Union Carbide all declined to comment.","Himont, Quantum and Union Carbide all plunged to make."
84480,Sales rose 2 % to $437.5 million from $430.3 million.,recoveries sold 2 % to $437.5 million from $430.3 million.
11393,Revenue is estimated at $18.6 million.,scientist is turned at $18.6 million.
55973,Judges Oakes and Leval understand the requirements of historical scholarship.,Inns Oakes and Leval fill the Women of competing tender.
60876,Drexel Burnham Lambert Inc. is the adviser on the transaction.,Drexel Burnham Lambert Inc. circles the confusion on the panhandle.
94578,"Time to sell, says Mr. Schlesinger.","can to Wait, reflects Mr. Schlesinger."
61564,Many companies are hesitating.,established wizards are acting.
9673,Repression : emote control.,conducting : last deal.
17926,"For the year, however, access lines in service have increased 5.5 %.","For the ideologist, Alternatively, contractor protesters in Temptation has profited 5.5 %."
73460,"Rebuilding that team, Mr. Lee predicted, will take another 10 years.","Joining that layout, Mr. Lee found, will exchange another 10 physics."
24354,The dax dropped 19.69 points Friday to 1462.93.,The dax crept 19.69 cents Friday to 1462.93.
36893,"Campbell 's stock rose $3.375, to $47.125, in reaction.","Campbell 's tire appeared $3.375, to $47.125, in angst."
77047,But he didn't know which gene or genes had disappeared.,But he didn't discern which shakeup or authorities have erred.
7460,A slowing economy and the implication of lower inflation and interest rates tend to bolster bond prices.,A cooling agency and the fever of narrower billionnaire and brokerage tweezers fail to auction venture pullbacks.
14414,Each has an equal vote at the monthly meetings.,Each guarantees a gross Atlas at the hardy Arbitragers.
22290,That was slightly above Sotheby 's presale estimate of $111 million.,That rushed so above Sotheby 's hallowed legalization of $111 million.
11837,Who ya gon to call?,Who ya decide to quiet?
20940,Estimated volume was 3.5 million ounces.,upper same steered 3.5 million blinds.
93877,Mci Communications added 1 1\/2 to 43 3\/8.,Mci Communications did 1 1\/2 to 43 3\/8.
30326,Mr. Garber depicts these moral qualities with the broad brush strokes of a satire that occasionally descends to the realm of cliched caricatures.,Mr. Garber brings these cherished books with the own soap patterns of a Adjournment that formerly lapses to the fabricator of set textiles.
50713,We just don't have that kind of income stream.,We significantly don't finance that spending of client column.
69279,Dan Rather served as emcee.,Dan Rather rose as laugh.
47542,It does a first-rate job.,It enforces a assisted-living issue.
71933,Sales rose 11 % to $7.73 billion from $6.94 billion.,gorillas agreed 11 % to $7.73 billion from $6.94 billion.
41933,Discount rate : 7 %.,share oppression : 7 %.
43734,International Business Machines Corp. also is expected to report disappointing results.,International Business Machines Corp. everywhere is said to congratulate heathen proprietors.
45497,"Thus, higher bidding narrows the investor 's return while lower bidding widens it.","so, cleaner tycoon finishes the fresco 's distraction while tamer swarm controls it."
29938,"The sharper definition and the autonomy which each will thereby gain will benefit shareholders, customers and employees.","The greater specificity and the improvisation that each will aggressively bedevil will influence errata, junctures and lows."
77882,Institutional investors mostly remained on the sidelines Tuesday.,federal tumbles horticulturally insisted on the ratios Tuesday.
47013,"These decisions deserve more attention than they have received from scholars, and from journalists as well.","These decades see faster affect than they have accustomed from telephones, and from specifications as well."
19705,"Sen. John Kerry D., Mass. ","Sen. John Kerry D., Mass. "
71000,"A serious economic downturn, pessimists observe, could hurt the expansionists.","A antibiotic invisible mistrust, spuds make, could supply the snakes."
42756,Sales rose to $3 million from $2.9 million.,ferries added to $3 million from $2.9 million.
94454,"He added, We have no intention of selling either business.","He testified, We total no waiver of sneaking either House."
28239,"Rjr Nabisco and Planters LifeSavers will concentrate more on our own core businesses, Mr. Gerstner said Friday.","Rjr Nabisco and Planters Merkurs will show earlier on our Private barber auspices, Mr. Gerstner said Friday."
68071,"If he had been found guilty, we could have stopped him.","If he helped been gunned unencumbered, we could have told him."
11800,Tokyu Department Store advanced 260 to 2410.,Tokyu Department Store run 260 to 2410.
17863,"I quit after one try, whether I win or lose, he says.","I approach after one government, whether I begin or sputter, he alleges."
94075,Sea Containers said the offer will proceed after the Bermuda Supreme Court lifts or modifies an interim injunction restraining the company from buying its shares.,Sea Containers testified the Resolution will turn after the Bermuda Supreme Court insures or serves a gridlocked year manufacturing the waterworks from constricting its scribblers.
20716,"As Mr. Vinson explains it, We don't control the facts.","As Mr. Vinson marks it, We don't pursue the Annuities."
10841,"But when stocks held steady, Treasury bonds later retreated.","But when feathers reflected now, Treasury powerhouses ill exploded."
16207,Some consultants had insisted it wouldn't work.,Some Regulators have vowed it wouldn't combine.
94277,"I really do, she says.","I notoriously strike, she says."
78929,But 1991 could be a window for action.,But 1991 could like a syndicator for source.
196,"First year I came back there wasn't any work, he says.","last morning I contributed downward there wasn't any jury, he admits."
32321,"Union Pacific Corp., shelf offering of up to $500 million debt securities and warrants.","Union Pacific Corp., megabillion adventure of up to $500 million debt expenses and months."
54475,A country is considered financially healthy if its reserves cover three months of its imports.,A premiere is Carried dead unrecognizable if its readers are three castings of its hypermarkets.
56403,But not every company expects to report increased earnings.,But whimsically every sum 's to take quoted observations.
29767,"If sales don't pick up, the cuts will go deeper and incentives will sprout again.","If prints don't simmer Back, the frustrations will shop more and Contras will worry straight."
7298,"It would be surprising if they didn't come to Frankfurt in time for 1992, and they bring an interesting tradition.","It would be homeless if they haven't resumed to Frankfurt in tipper for 1992, and they yield a crabby permanence."
64927,You hate to do it because he 's your father.,You begin to notify it because he 's your pay.
79539,"The Wilmington, Mass., garment service company also boosted its quarterly dividend 20 % to three cents a share adjusted for the split.","The Wilmington, Mass., hospital county swipe first reported its compensatory salicylate 20 % to three players a solicitor trained for the presidency."
62645,"Someday, viewers may also choose different depths of news coverage.","Sometime, handstands may politically underwrite twangy developments of Chairman money."
46457,"K mart runs 2,200 K mart stores, primarily in leased facilities.","K mart sidesteps 2,200 K mart communities, predictably in released bonds."
55115,My universe has changed.,My appartus 's existed.
38476,"Fittingly, the Tela Accords were nicknamed by Hondurans the Dodd plan.","Subsequently, the Tela Accords were made by breakthroughs the Dodd representative."
89013,"Ntt lost 30,000 yen to 1,380,000 yen $9,756 .","Ntt intended 30,000 traders to 1,380,000 meringues $9,756 ."
58152,"If one city is down, the other can take over.","If one luxury expires in, the panic can sound forever."
21850,The U.S.. is required to notify foreign dictators of certain coup plans.,The U.S.. 's scrambled to predispose reasonable comrades of faulty publicist vagaries.
19846,"Moreover, it will boost by 50 % usx 's current hot-dipped capacity of 1,275,000 tons.","there, it will interconnect by 50 % usx 's automated market-moving dynamite of 1,275,000 pits."
21521,"Still, if nothing else, a revoked brokerage license could be a burden because it must be disclosed in many of the transactions in which Drexel could be involved.","Politically, if nothing north, a ended Fund attendant could swell a shipbuilding because it must be gobbled in month of the Ds in which Drexel could have underwritten."
69627,"I never thought it would become so momentous, Bobby remarked.","I hesitantly replied it would become too economic, Bobby reported."
46746,"It has never been done before, but there 's always a first.","It 's instead been exercised virtually, but There 's editorially a Ambassador."
90389,The commercial was absolutely silent.,The House lost overly inspiring.
47561,Both have become confidants of President Bush.,Both has bucked expansions of President Bush.
93810,How could he be?,where could he resonate?
39726,Certificates of deposit : 8.05 % one month ; 8.02 % two months ; 8 % three months ; 7.98 % six months ; 7.95 % one year.,Journalists of admission : 8.05 % one month ; 8.02 % two loans ; 8 % three loans ; 7.98 % six practices ; 7.95 % one service.
10047,Revenue rose 7.6 % to $12.97 billion from $12.05 billion.,jet sold 7.6 % to $12.97 billion from $12.05 billion.
16809,Sometimes repairs are out of the question.,there girls yield out of the fragility.
88371,Japan is a major target for the Soviets.,Japan chips a Swedish Gain for the objections.
24643,Unisys is getting clobbered.,Unisys is being forced.
30596,Most sleep on the floor.,most try on the progress.
42651,The judge wrote again.,The default struck on.
28272,Sen. McCain said he had meant to pay for the trips at the time but that the matter fell between the cracks.,Sen. McCain announced he have refused to serve for the seasonings at the bandwagon but that the cup neared between the protestors.
13768,The fund last had a profit in 1985.,The quarter mistakenly won a Pantyhose in 1985.
25203,Outside observers are gathering in Nicaragua to monitor the registration and treatment of opposition candidates.,horrific injuries are wandering in Nicaragua to stand the Forecasting and House of youth bearings.
23875,Part of a Series ,shortfall of a ingredient 
83618,"The bank employs 8,000 people in Spain and 2,000 abroad.","The economy pitches 8,000 myths in Spain and 2,000 off."
89405,The city 's Department of Consumer Affairs charged Newmark & Lewis Inc. with failing to deliver on its promise of lowering prices.,The fear 's Department of Consumer Affairs donated Newmark & Lewis Inc. with Hoping to make on its replica of misrepresenting Partners.
2444,"Gsx is a unit of Laidlaw Transportation Ltd. of Burlington, Canada.","Gsx courts a financing of Laidlaw Transportation Ltd. of Burlington, Canada."
3629,The accompanying table shows how this strategy would work for three stocks.,The token report shows where this army would comment for three fits.
4013,I think that 's less likely.,I indicate that 's more hospitable.
51570,Many lawyers maintain that all 's fair in the adversary system as long as no one tampers with the evidence.,tattered casinos see that all 's stale in the Market quartet much outright as no one cautions with the Sex.
82317,"He adds, however, that the momentum we have generated is unstoppable.","He presumes, westward, that the revival we has kicked 's vast."
2626,"Mr. Sorrell, traveling in the Far East, couldn't be reached.","Mr. Sorrell, floating in the Far East, couldn't Get found."
840,"My assessment and everyone 's assessment is that we do not have the kinds of information that let us responsibly and effectively formulate and execute our budget, Mr. Goldberg said.","My Recession and everyone 's technology concedes that we do competitively expect the territories of espionage that saw us movingly and greatly curry and have our feedstock, Mr. Goldberg asserted."
56458,"Congratulations, Mr. Secretary and Mr. Congressman.","No, Mr. Secretary and Mr. Congressman."
49427,"Like any other creditor, the pilots will have to apply to the court for payment of their claim.","Like any blase dividend, the rejections will wish to be to the erythropoietin for burner of their Keystone."
70521,"Because the biggest growth in menswear is in casual sportswear, Brooks Brothers is chasing more of that business.","Because the liveliest squeeze in host yearn in extraordinary breakfast, Brooks Memories is singling less of that lore."
17980,Source : Fulton Prebon U.S.A.  Inc.,scorecard : Fulton Prebon U.S.A.  Inc.
82452,But the scope of Seagram 's Chivas promotion sets it apart.,But the enrollment of Seagram 's Chivas speculation starts it even.
17204,Commerzbank gained 1 to 252.5.,Commerzbank started 1 to 252.5.
71203,"In a disputed 1985 ruling, the Commerce Commission said Commonwealth Edison could raise its electricity rates by $49 million to pay for the plant.","In a reported 1985 management, the Commerce Commission insisted Commonwealth Edison could condemn its Deal aircraft by $49 million to deal for the portion."
9888,Viacom officials declined to comment.,Viacom Pros expected to bribe.
63241,"A piece down, the computer resigned.","A weakness down, the doubt closed."
97019,Pennsylvania Higher Education Facilities Authority --,Pennsylvania Higher Education Facilities Authority --
1974,Computer Sciences Corp. said it received a U.S. Postal Service contract that will have a value of at least $33 million.,Computer Medicis Corp. responded it signaled a U.S. Postal Service industry that will exempt a Recovery of at least $33 million.
94127,"For the most part, the changes were slight.","For the thinnest third, the accusers ranked honest."
38267,"We 're encouraging a graceful transition, says Mary Kay Poppenberg, the organization 's president.","We 're Developing a under disappearance, chuckles Mary Kay Poppenberg, the leeway 's male."
94058,Sales rose 9.7 % to $351.5 million from $320.4 million.,concerns rammed 9.7 % to $351.5 million from $320.4 million.
36671,Jeff Rowe contributed to this article.,Jeff Rowe said to this meter.
33740,But there are grounds for complaint.,But There are pence for syndrome.
63485,"Consider, for instance, two bond funds from Vanguard Group of Investment Cos. that were both yielding 8.6 % on a recent day.","err, for Rally, two Wheat clusters from Vanguard Group of Investment Cos. that were both securing 8.6 % on a indicated Half."
34845,"There is always a chance of recession, added Mr. Guffey, but if you ask me to put a percentage on it, I would think it 's well below a 50 % chance.","there 's largely a umbrella of Portrayal, cautioned Mr. Guffey, but if you force me to Leave a Pysllium on it, I would make it 's almost below a 50 % punch."
89806,They now are experimenting with measuring blood flow.,They also are consisting with dusting penny resolution.
3831,"Associated Natural Gas Corp. -- 1,400,000 common shares, via Dillon Read & Co.","Associated Natural Gas Corp. -- 1,400,000 developing metalworkers, via Dillon Read & Co."
19674,"The result is a $45 billion market, according to Securities Data Co.","The stock restructures a $45 billion shrift, depending to Securities Data Co."
51887,"Over the next 50 years, $500 billion is earmarked for the program.","Over the Chinese 50 dogs, $500 billion is obtained for the loan."
13358,Stocks were 698 million bushels on May 31 of this year.,grazers paid 698 million contracts on May 31 of this origin.
51907,"Once they size them up, then they know what buttons to push.","Before they donate them on, Mostly they incur what misdeeds to demilitarize."
33710," Mr. Gargan 's views are not greeted with wild enthusiasm over at the iafp, the major industry organization."," Mr. Gargan 's yearbooks are probably related with deceased payoff no at the iafp, the voting twin Production."
3286,Old Stone repeated projections that it will be profitable for the fourth quarter and will about break even for the year.,Old Stone hounded revelations that it will be critical for the practiced pol and will first break little for the strife.
89998,Sales rose 8.4 % to $27.95 billion from $25.78 billion.,rates spiraled 8.4 % to $27.95 billion from $25.78 billion.
96884,What else can a small investor do?,what up can a Sufi king entail?
70563,"The state has endorsed the New England Electric plan, which promises to limit rate increases to 4.8 % annually for seven years.","The oppression 's sued the New England Electric telecast, that sets to arrest rival avenues to 4.8 % usually for seven furriers."
21848,"But Friday didn't help things, says Mr. Schaefer.","But Friday didn't dilute reductions, argues Mr. Schaefer."
2800,Old Environmentalism involved microbe hunters and sanitationists.,Old Environmentalism handled commercial vendors and actors.
17438,Maybe it was their peculiar sense of history.,no it credited their imperfect shantytown of pulchritude.
93964,We do not intend to hide these costs from the American people.,We do lightly work to blend these Democrats from the iconoclastic Answers.
25525,Allergan went up 1\/2 to 19 3\/8.,Allergan shot up 1\/2 to 19 3\/8.
2209,He will remain on the Banc One board.,He will point on the Banc One stagflation.
6505,He resigned as an officer of Central Life to accept the Manhattan National presidency.,He plummeted as an illustration of Central Life to like the Manhattan National travel.
60940,"John Kriz, a Moody 's vice president, said Boston Safe Deposit 's performance has been hurt this year by a mismatch in the maturities of its assets and liabilities.","John Kriz, a Moody 's the defendant, wrote Boston Safe Deposit 's redfish has Been allayed this intolerance by a legalization in the shirts of its CPAs and technocrats."
95959,"That 's not all, he says.","That 's also all, he says."
58793,People start their own businesses for many reasons.,resemblances bank their incompetent Salespeople for outright attributes.
74854,"This initiative is being labeled The Big Green, but maybe it should be called The Big Greenback.","This fallout is Being entitled The Big Green, but Again it should be denied The Big Greenback."
77356,"The Nasdaq Financial Index lost about 1 %, or 3.95, to 448.80.","The Nasdaq Financial Index reported about 1 %, or 3.95, to 448.80."
47554,I would view it as a net positive.,I would have it as a transferable upstart.
11784,Aides say he continued to work the phones through the weekend.,Prosecutors expect he asked to feature the types through the docket.
154,Terms weren't disclosed.,customers weren't swayed.
21240,"But he refused, claiming that he wanted to see what happened Monday morning before making any public statement.","But he subsided, meaning that he tended to consolidate who peaked Monday courtesy before denouncing any going availability."
39420,"Hewlett-Packard will charge $5,000 for a license covering 10 users.","Hewlett-Packard will return $5,000 for a name Rebuilding 10 won."
53111,And the Poles are engaged in commerce.,And the Huskers are paid in breathing.
14478,International Paper or Weyerhaeuser could step in.,International Paper or Weyerhaeuser could step past.
52379,"Caere, a new software issue, surged from its offering price of 12 to close at 16 1\/8.","Caere, a conglomerate strongman Measure, had from its banquet prosecutor of 12 to enroll at 16 1\/8."
18003,"Revenue nearly tripled to $479 million, from $160 million.","mad negatively dropped to $479 million, from $160 million."
58444,"Two firms were expelled from the nasd, three were suspended or barred and nine were fined.","Two shows were classified from the nasd, three were censored or decontaminated and nine were Funded."
735,These individuals may not necessarily be under investigation when they hire lawyers.,These vaccines may officially carefully split under diameter when they lead setbacks.
25712,Proceeds from the offering will be used to repay borrowings under the short-term parts of a credit agreement.,notifications from the stereo will become said to imply fabrics under the quake-inflicted fasteners of a twopoint absence.
70548,"But when the Dow Jones Industrial Average rose instead, bonds drifted lower.","But where the Dow Jones Industrial Average advanced soon, lands blew in."
11996,"In the first quarter, Salomon had a record loss of $28 million on revenue of $1.54 billion.","In the cunning picture, Salomon let a disapproving U.S.A of $28 million on supply of $1.54 billion."
55496,"Operating profit dropped 35 %, however, to # 3.8 million.","mainstream makeup headed 35 %, quarterly, to # 3.8 million."
55165,"Among Mr. Bacarella 's picks : Oracle Systems, Reebok International Ltd. and Digital Microwave Corp.","Among Mr. Bacarella 's headaches : Oracle Systems, Reebok International Ltd. and Digital Microwave Corp."
67067,"Mr. Samnick, who will go before the disciplinary panel, said the proceedings are unfair and that any punishment from the guild would be unjustified.","Mr. Samnick, who will curl before the Ukrainian Reconsideration, believed the visuals appear insulting and that any extortion from the coupling would be prudent."
58620,Foreign prime rates : Canada 13.50 % ; Germany 9 % ; Japan 4.875 % ; Switzerland 8.50 % ; Britain 15 %.,capped macroeconomic Conduits : Canada 13.50 % ; Germany 9 % ; Japan 4.875 % ; Switzerland 8.50 % ; Britain 15 %.
48976,"The day before the quake, Seagate completed three days of emergency training and drills.","The collection before the geology, Seagate grew three gyrations of milling overpass and costs."
10109,The fund 's strategy is to sell when a stock appreciates 30 % over its cost.,The payroll 's gambling 's to tilt whenever a gamut tumbles 30 % over its Season.
3870,"The company, citing market conditions, postponed a $200 million debt offer.","The conduct, fomenting choice crematoriums, have a $200 million calling fur."
38089,"Up to 500,000 Somalis have escaped to the relative safety of Marxist Ethiopia because of the behavior of President Barre 's troops.","Up to 500,000 Assets has written to the shady damage of compacted Ethiopia because of the ventilation of President Barre 's parts."
154,Terms weren't disclosed.,pages weren't positioned.
36823,"In addition, neurologists were beginning to report these observations as well.","In collection, piasters were watching to finance these pesticides apparently allegedly."
12487,Officials in some of these states say they don't want to simply accept the settlements offered by Drexel.,colonialists in some of these Makers doubt they don't negotiate to perennially intend the banks assumed by Drexel.
92610,Is there any empirical support for this theory?,is there any immigrant porridge for this chrysotile?
63359,The 6 3\/4 % notes yield 6.25 %.,The 6 3\/4 % cases bowl 6.25 %.
48798,But the apple industry is ripe for change.,But the supressor recipe has unavailable for autocrat.
68393,People have been very respectful of each other.,buttons has worked markedly unacceptable of each own.
87885,"Galileo will skim past Earth in 1990 and 1992, collecting energy from the planet 's gravitational field to gain momentum for its trip to Jupiter.","Galileo will remember past Earth in 1990 and 1992, succeeding rental from the announcement 's loutish connotation to price envy for its deadlock to Jupiter."
67940,The June killings magnified the problems.,The June sports congratulated the weeks.
13584,Price : $4.50 .,index : $4.50 .
63713,All the senators say they merely were trying to ensure fairness for a constituent.,all the Paramedics argue they Largely were deciding to suspend porcelain for a wines.
94688,I 'm just numb.,I 'm actually same.
39248,"New York Stock Exchange volume was a heavy 224,070,000 shares.","New York Stock Exchange security exited a Texas 224,070,000 entries."
25596,"Moreover, Individual Inc. 's computers can weigh the value of an article based on how closely the story matches the subscriber 's interest area.","Then, Individual Inc. 's glitterati can lend the hunting of a time concluded on how alive the Speculation controls the Oregon 's racist ratification."
54408,"But if this prompts others to consider the same thing, then it may become much more important.","But if this 's leftists to reverse the own follower, little it may become significantly Less petty."
22138,The stock fell 7\/8 Thursday amid concerns over problems discovered with the chip.,The temptation declined 7\/8 Thursday amid tubes over debates lifted with the student.
